"","V1","V2","V3"
"1068","0","Micropeptin KB970A","0.717399617590822"
"1069","0","Micropeptin KB970B","0.71937212863706"
"1070","0","Micropeptin KB956","0.64668652271035"
"1071","0","Micropeptin KB928","0.721508828250401"
"1072","0","Micropeptin KB992","0.595756880733945"
"1073","0","Micropeptin KB1046","0.664788732394366"
"1074","0","Piricyclamide FAIFLLLP","0.553654743390358"
"1075","0","Microginin 478","0.410172272354389"
"1076","0","Aeruginosin 102B","0.432894736842105"
"1077","1","Micropeptin HH992","0.568840579710145"
"1078","1","Micropeptin HH960","0.566475731082303"
"1079","0","Micropeptin HH978","0.607331688403243"
"1080","0","Microginin GH787","0.41973840665874"
"1081","0","MC-KynAba","0.666213460231135"
"1082","0","Microginin 299D","0.430676490288011"
"1083","0","Microginin 91B","0.425716768027802"
"1084","0","Microginin 91E","0.424755700325733"
"1085","1","Microginin 91D","0.422712933753943"
"1086","0","Microginin 91C","0.436095505617978"
"1087","0","Micropeptin LH911A","0.629815100154083"
"1088","0","Microginin 645","0.383408071748879"
"1089","1","Microginin 680","0.36526533425224"
"1090","0","Aeruginosin 89B-SO3","0.523630907726932"
"1091","0","Aeruginosin 89A-SO3","0.523630907726932"
"1092","0","Aeruginosin 101","0.810094097519247"
"1093","0","Aeruginosin 103A","0.462025316455696"
"1094","0","Microcarbonin A","0.225480283114257"
"1095","0","Micropeptin LH1062","0.603016688061617"
"1096","0","Microginin 713","0.427807486631016"
"1097","0","Micropeptin LH1048","0.607317869977132"
"1098","0","Microginin 527 methyl ester","0.383152173913043"
"1099","0","Microginin 688","0.396769662921348"
"1100","0","Microginin 674","0.450336071695295"
"1101","0","Microginin 690","0.445494186046512"
"1102","0","Microginin 511","0.397312859884837"
"1103","0","Microginin 527","0.406603773584906"
"1104","0","Microginin 704","0.4"
"1105","0","Micropeptin SD-1002","0.662872962165488"
"1106","1","Micropeptin KR1030","0.657014925373134"
"1107","0","Micropeptin SD979","0.662832494608195"
"1108","0","Micropeptin SD944","0.771634615384615"
"1109","0","Micropeptin SD999","0.673897324656544"
"1110","0","Micropeptin C","0.720177232447171"
"1111","0","Micropeptin E","0.687994248741912"
"1112","0","Micropeptin B","0.777821782178218"
"1113","0","Micropeptin MM978","0.662413415967918"
"1114","0","Micropeptin LH920","0.649365628604383"
"1115","0","Micropeptin LH1021","0.615474112856312"
"1116","1","Microginin 612","0.392200147167035"
"1117","1","Micropeptin KR 1002","0.68201617921593"
"1118","0","Micropeptin KR998","0.693849343469247"
"1119","0","Micropeptin 996","0.651617250673854"
"1120","1","Cyanopeptolin 984","0.593683463449255"
"1121","0","Microcyclamide A","0.501597444089457"
"1122","0","Microcyclamide MZ602","0.431635388739946"
"1123","0","Microcyclamide GL614C","0.460333006856024"
"1124","0","Microcyclamide GL614A","0.492492492492492"
"1125","0","Microcyclamide GL546B","0.54653937947494"
"1126","1","Aeruginazole DA1274","0.397094430992736"
"1127","1","Aeruginazole DA1304","0.41492669924478"
"1128","0","Microcyclamide MZ568","0.478964401294498"
"1129","0","Microcyclamide GL616","0.4"
"1130","0","Microcyclamide GL614B","0.492492492492492"
"1131","0","Microcyclamide GL582","0.501597444089457"
"1132","0","Microcyclamide GL546A","0.54653937947494"
"1133","0","Micropeptin DR1060","0.655778894472362"
"1134","0","Micropeptin LH925","0.642118328506413"
"1135","0","Anabaenopeptin HU892","0.712377560106857"
"1136","0","Aeruginazole DA1497","0.394636518995662"
"1137","0","Balgacyclamide A","0.609937888198758"
"1138","0","Balgacyclamide B","0.613801452784504"
"1139","0","Micropeptin MZ939A","0.620980707395498"
"1140","0","Micropeptin MZ925","0.648255813953488"
"1141","0","Micropeptin MZ939B","0.615138165798959"
"1142","0","Micropeptin MM916","0.616042345276873"
"1143","0","Micropeptin MM932","0.60998003992016"
"1144","0","Micropeptin MZ859","0.640575079872205"
"1145","0","Micropeptin MZ845","0.657657657657658"
"1146","0","Microcystilide A","0.670468948035488"
"1147","0","Micropeptin MZ771","0.530721282279608"
"1148","1","Ichthyopeptin A","0.690204326923077"
"1149","0","Micropeptin LH911C","0.657191344929996"
"1150","0","Micropeptin MM850","0.610601833399761"
"1151","0","Micropeptin DR1056","0.689756097560976"
"1152","0","Micropeptin MM836","0.622929380993897"
"1153","0","Micropeptin KT1042","0.674076495586793"
"1154","1","Micropeptin DR1006","0.664027538726334"
"1155","0","Microcyclamide GL628","0.468390804597701"
"1156","0","Aeruginopeptin 228B","0.660604364857303"
"1157","0","Aeruginopeptin 228A","0.679163034001744"
"1158","0","Aeruginopeptin 95B","0.666495242993057"
"1159","0","Aerugininopeptin 95A","0.671247357293869"
"1160","0","Micropeptin HU1021","0.611711397699547"
"1161","0","Micropeptin HU1069","0.58029197080292"
"1162","0","Micropeptin HU989","0.568312284730195"
"1163","1","Micropeptin HA983","0.604198826798395"
"1164","0","Micropeptin GH979","0.63522761083011"
"1165","0","Micropeptin HM978","0.628444444444444"
"1166","0","Aeruginosamide","0.28477366255144"
"1167","0","Microginin 91A","0.420916162489196"
"1168","0","Microviridin L","0.751222765673633"
"1169","0","Microviridin LH1667","0.716081330868762"
"1170","0","Micropeptin EI964","0.656194846452524"
"1171","1","Microginin 99A","0.422462406015038"
"1172","1","Microginin 99B","0.412007332722273"
"1173","0","Aeruginosin EI461","0.538709677419355"
"1174","1","Radiosumin B","0.314558979808714"
"1175","0","Micropeptin HU1041","0.580645161290323"
"1176","0","Micropeptin HU909","0.568674698795181"
"1177","0","Micropeptin HU895A","0.586463062319439"
"1178","0","Microguanidine DA368","0.163475699558174"
"1179","0","Cyanopeptolin 1020","0.643211100099108"
"1180","0","Micropeptin TR1058","0.637566971320517"
"1181","0","[DMAdda5]MC-LR","0.683513419309864"
"1182","1","Cyanopeptolin 954","0.629426915647135"
"1183","0","Micropeptin 90","0.570135746606335"
"1184","0","Micropeptin LH911B","0.659303313508921"
"1185","0","Micropeptin HU975","0.585873072785945"
"1186","0","Micropeptin HU895B","0.60655105973025"
"1187","0","Micropeptin A","0.727408513816281"
"1188","0","Micropeptin 103","0.608981693363844"
"1189","0","Microcystbiopterin C","0.197149643705463"
"1190","0","Micropeptin 478B","0.583867701653729"
"1191","0","Micropeptin 478A","0.585873072785945"
"1192","0","[(6Z)-Adda5]MC-LR","0.789056875449964"
"1193","0","MC-YM","0.65523576240049"
"1194","0","MC-LM","0.663058659217877"
"1195","0","MC-YM(O)","0.653985507246377"
"1196","0","[D-Asp3,Dha7]MC-RR","0.778533094812165"
"1197","0","[D-Asp3]MC-FR","0.767096774193548"
"1198","0","[D-Asp3,Dha7]MC-LR","0.870305845915602"
"1199","0","[Dha7]MC-RR","0.75591922005571"
"1200","0","[Dha7]MC-FR","0.725615929800878"
"1201","0","MC-FR","0.737353433835846"
"1202","0","[D-Val1]MC-LR","0.751627269612881"
"1203","0","[D-Met1]MC-LR","0.771779979501196"
"1204","0","MC-LR","0.789056875449964"
"1205","0","[Dha7]MC-HilR","0.851851851851852"
"1206","0","MC-VR","0.723531480830109"
"1207","0","[NMe-Ala7]MC-LR","0.722925457102672"
"1208","0","[Dha7]MC-LR","0.750625223294034"
"1209","0","[D-Asp<U+00B3>]MC-RF","0.754924874791319"
"1210","0","[D-Asp3]MC-LF","0.682926829268293"
"1211","0","MC-LF","0.641522256201155"
"1212","0","MC-VF","0.621594005449591"
"1213","0","[D-Asp<U+00B3>,Dha7]MC-RY","0.728947368421053"
"1214","0","[D-Asp3,Dha7]MC-LY","0.67980802194035"
"1215","0","[D-Asp3]MC-LY","0.690934546727336"
"1216","0","[D-Asp<U+00B3>,Mser7]MC-LY","0.649541884816754"
"1217","0","MC-LY","0.647731092436975"
"1218","0","[D-Asp3]MC-LW","0.677571669477234"
"1219","0","MC-LW","0.634920634920635"
"1220","0","[D-Asp<U+00B3>]MC-RAba","0.776575904513241"
"1221","0","[D-Asp3,D-MeO-Glu6]MC-LAba","0.652391149179158"
"1222","0","MC-RAba","0.735896514552641"
"1223","0","MC-FAba","0.659533695305014"
"1224","0","MC-OiaAba","0.680368098159509"
"1225","0","MC-WAba","0.662258392675483"
"1226","0","MC-LAba","0.657715717866094"
"1227","0","[D-Asp3]MC-LL","0.681346222699606"
"1228","0","MC-YL","0.644160583941606"
"1229","0","MC-WL","0.638104511522233"
"1230","0","[D-Asp<U+00B3>,Dha7]MC-YA","0.658296943231441"
"1231","0","[D-Asp<U+00B3>]MC-WA","0.683521923620934"
"1232","0","[D-Asp3]MC-LA","0.676974664679583"
"1233","0","MC-RA","0.713903743315508"
"1234","0","MC-FA","0.635725677830941"
"1235","0","MC-YA","0.637051039697543"
"1236","0","MC-OiaA","0.657773689052438"
"1237","0","MC-WA","0.640407470288625"
"1238","0","MC-LA","0.634443250984604"
"1239","0","Microcystbiopterin A","0.196825396825397"
"1240","1","Microcystbiopterin D","0.212765957446809"
"1241","1","Microcystbiopterin E","0.220959595959596"
"1242","1","Microcystbiopterin B","0.20273631840796"
"1243","0","Adda-D-Glu(gamma)-Mdha-D-Ala-L-Leu-D-MeAsp(beta)-L-Arg-OH","0.450725066587748"
"1244","0","Not named CyanoMetDB_0534","0.581106870229008"
"1245","0","Not named CyanoMetDB_0535","0.45459940652819"
"1246","0","Aeruginoguanidin 98B","0.71259842519685"
"1247","1","Acetamino-hexachloropentadecadiyne","0.092896174863388"
"1248","0","Acetamino-tridecane","0.14937106918239"
"1249","0","Acetamino-trichlorodecane","0.121107266435986"
"1250","1","1-ethenoxy-2-methylbenzene","0.0991379310344828"
"1251","0","20-Nor-3alpha-acetoxy-abieta-5,7,9,11,13-pentaene","0.223168654173765"
"1252","0","20-Nor-3alpha-acetoxy-12-hydroxy-abieta-5,7,9,11,13-pentaene","0.217661691542289"
"1253","0","8-Acetamido-1,1,15,15-tetrachloropentadeca-3-yne","0.12753036437247"
"1254","0","8-Acetamido-1,1,15,15,15-pentachloropentadeca-3-yne","0.119537275064267"
"1255","1","8-Acetamido-1,1,1,15,15-pentachloropentadeca-3,12-diyne","0.0947030497592295"
"1256","1","8-Acetamido-1,1,1,15,15,15-hexachloropentadeca-3,12-diyne","0.092896174863388"
"1257","1","A90720A","0.603316749585406"
"1258","0","Kalkipyrone A","0.224793388429752"
"1259","1","Yanucamide B","0.337827121332276"
"1260","0","Somocystinamide A","0.21875"
"1261","1","Yanucamide A","0.32260659694288"
"1262","1","Nhatrangin A","0.253996447602131"
"1263","0","Nhatrangin B","0.243715846994536"
"1264","1","Parguerene","0.24105461393597"
"1265","0","Takinolide seco-acid","0.242283950617284"
"1266","0","Amantelide B","0.32017982017982"
"1267","0","Amantelide A","0.322822020309995"
"1268","1","N-butyryl-L-homoserine lactone","0.173267326732673"
"1269","0","Malyngamide V","0.24847250509165"
"1270","0","Precarriebowmide","0.523751023751024"
"1271","1","3-phenylethyl-2'-deoxyuridine","0.20501138952164"
"1272","1","3-acetyl-2'-deoxyuridine","0.118764845605701"
"1273","0","Besarhanamide B","0.279554937413074"
"1274","0","Mooreaside A","0.36608557844691"
"1275","0","Cryptomaldamide","0.221024258760108"
"1276","0","Majusculamide B","0.301123595505618"
"1277","0","Apratoxin H","0.410761652140962"
"1278","0","Lyngbyacarbonate","0.127906976744186"
"1279","0","Y-lactone 2","0.17910447761194"
"1280","0","Pukeleimide E","0.108140947752126"
"1281","0","Pukeleimide G","0.147959183673469"
"1282","1","Pukeleimide B","0.129310344827586"
"1283","1","Pukeleimide A","0.129310344827586"
"1284","1","Pukeleimide D","0.160075329566855"
"1285","1","Tetrahydroindol 3","0.12"
"1286","1","Tetrahydroindol 4","0.104938271604938"
"1287","1","Tetrahydroindol 2","0.127906976744186"
"1288","0","Tetrahydroindol 5","0.18122555410691"
"1289","1","Floridamide","0.378378378378378"
"1290","1","Guineamide G","0.442933462846042"
"1291","0","Dechlorobarbamide","0.227067669172932"
"1292","0","Barbamide","0.209469153515065"
"1293","0","Columbamide A","0.237822349570201"
"1294","0","Columbamide C","0.245632065775951"
"1295","0","Columbamide B","0.22911051212938"
"1296","0","Besarhanamide A","0.2625"
"1297","0","Serinolamide A","0.249003984063745"
"1298","0","Tanikolide","0.20393811533052"
"1299","0","Takinolide dimer","0.330008312551953"
"1300","0","Malyngolide","0.175257731958763"
"1301","0","Malyngolide dimer","0.339449541284404"
"1302","0","Lyngbic acid","0.163841807909605"
"1303","1","Malyngamide K","0.236427320490368"
"1304","1","Malyngamide","0.251358695652174"
"1305","1","Malyngamide E","0.282656826568266"
"1306","0","Majusculamide A","0.301123595505618"
"1307","0","Debromogrenadadien","0.181034482758621"
"1308","0","Grenadadien","0.185185185185185"
"1309","1","Grenadamide","0.221040189125296"
"1310","0","Malyngamide J","0.253557567917206"
"1311","0","N-demethyl-isomalyngamide I","0.240339302544769"
"1312","1","6,8-di-O-acetylmalyngamide","0.271220159151194"
"1313","0","6-O-acetylmalyngamide","0.271099744245524"
"1314","1","Malyngamide 4","0.238839285714286"
"1315","1","Laxaphycin B","0.899835119538335"
"1316","1","Laxaphycin B3","0.863572714542909"
"1317","1","Laxaphycin B2","0.885819521178637"
"1318","0","Lyngbioic acid","0.153846153846154"
"1319","1","Hermitamide B","0.215146299483649"
"1320","1","Hermitamide A","0.209205020920502"
"1321","1","Malyngamide H","0.212361331220285"
"1322","1","Malyngamide Q","0.266761768901569"
"1323","1","Malyngamide T","0.225859247135843"
"1324","0","Malyngamide C","0.248785228377065"
"1325","1","8-O-acetyl-8-epi-malyngamide C","0.23982869379015"
"1326","0","8-epi-malyngamide C","0.248785228377065"
"1327","0","Malyngamide 3","0.27336860670194"
"1328","1","Isomalyngamide A","0.250359712230216"
"1329","1","Isomalyngamide B","0.254768392370572"
"1330","1","Malyngamide R","0.272791023842917"
"1331","0","Malyngamide L","0.261744966442953"
"1332","1","Malyngamide B","0.254768392370572"
"1333","1","Malyngamide A","0.250359712230216"
"1334","0","Malyngamide I","0.237832874196511"
"1335","0","methyl tumonoate A","0.232142857142857"
"1336","0","Tumonoic acid C","0.365384615384615"
"1337","0","methyl tumonoate B","0.328802039082413"
"1338","0","Tumonoic acid B","0.367054610564011"
"1339","0","Tumonic acid A","0.244582043343653"
"1340","0","Laxaphycin A","0.526594834958098"
"1341","1","Antanapeptin C","0.467916666666667"
"1342","1","Malyngamide Y","0.234833659491194"
"1343","1","Pitipeptolide C","0.501185770750988"
"1344","0","Hantupeptin C","0.460324419114424"
"1345","0","Trungapeptin C","0.479025710419486"
"1346","1","Tiahuramide C","0.461825726141079"
"1347","1","(-)-7-methoxydodec-4(E)-enoic acid","0.157894736842105"
"1348","1","Malyngamide W","0.242957746478873"
"1349","0","Malyngamide U","0.24847250509165"
"1350","1","Palau<U+0092>imide","0.302375809935205"
"1351","1","Guineamide E","0.433862433862434"
"1352","1","Guineamide D","0.386060100166945"
"1353","1","Guineamide F","0.464486458865611"
"1354","1","Microcolin B","0.408362641656897"
"1355","1","Microcolin A","0.419805825242718"
"1356","1","Lyngbyabellin I","0.273897058823529"
"1357","1","Lyngbyabellin F","0.268609865470852"
"1358","1","Lyngbyabellin H","0.287579113924051"
"1359","1","Lyngbyabellin E","0.282448663308795"
"1360","0","Palmyramide A","0.373606776638431"
"1361","0","Pitiprolamide","0.467834287638936"
"1362","1","Lyngbyastatin 3","0.463518013926733"
"1363","1","Hoiamide A","0.329824561403509"
"1364","1","Grenadamide B","0.214702450408401"
"1365","1","Grenadamide C","0.237623762376238"
"1366","0","Lyngbyabellin A","0.359792924935289"
"1367","0","Guineamide C","0.352648257129923"
"1368","0","Antanapeptin B","0.455220620358235"
"1369","0","Antanapeptin A","0.43763487268019"
"1370","1","Homodolastatin 3","0.411480686695279"
"1371","0","Jamaicamide C","0.221649484536082"
"1372","0","Jamaicamide A","0.212323064113239"
"1373","0","Jamaicamide B","0.218508997429306"
"1374","0","Antanapeptin D","0.418252595155709"
"1375","1","7-formyl-3-methoxy-5-methylindanone","0.143769968051118"
"1376","1","N,7-Dimethylindole-3-carbaldehyde","0.120622568093385"
"1377","0","Anhydroaplysiatoxin","0.312039312039312"
"1378","0","4,8-dimethyl-6-O-(2<U+0092>,4<U+0092>-di-O-methyl-beta-D-xylopyranosyl)hydroxyquinoline","0.19828641370869"
"1379","1","4,8-dimethyl-6-hydroxyquinoline","0.103448275862069"
"1380","0","Not named CyanoMetDB_1645","0.232186732186732"
"1381","0","Dudawalamide D","0.444711538461538"
"1382","0","Wewakazole B","0.439804013065796"
"1383","1","Lagunamide C","0.459786999632758"
"1384","1","Hantupeptin A","0.427471636952998"
"1385","0","Hantupeptin B","0.444492627927147"
"1386","0","Tiahuramide B","0.452682075883123"
"1387","0","Tiahuramide A","0.43145681134508"
"1388","0","Trungapeptin B","0.471723518850987"
"1389","0","Trungapeptin A","0.448961555457357"
"1390","1","Pitipeptolide D","0.482041587901701"
"1391","0","Pitipeptolide B","0.488237721832439"
"1392","1","Pitipeptolide A","0.472093023255814"
"1393","0","Pitipeptolide F","0.460493827160494"
"1394","1","Lagunamide A","0.470146451370635"
"1395","0","Pitipeptolide E","0.464713165497317"
"1396","1","Lyngbyastatin 2","0.397786998616874"
"1397","1","Norlyngbyastatin 2","0.402930402930403"
"1398","0","Grassypeptolide F","0.464195836193091"
"1399","1","Dolastatin 12","0.462390100944318"
"1400","1","Majusculamide C","0.462945139557267"
"1401","1","Lyngbyastatin 1","0.455517132977051"
"1402","1","Desmethoxymajusculamide C","0.466998341625207"
"1403","1","57-Normajusculamide C","0.454088050314465"
"1404","0","Guineamide A","0.382326420198377"
"1405","1","Kalkitoxin","0.188118811881188"
"1406","0","Lagunamide B","0.461453744493392"
"1407","1","Homodolastatin 16","0.500540930400288"
"1408","1","Apratoxin D","0.420442930153322"
"1409","0","Apratoxin A sulfoxide","0.411831626848692"
"1410","1","Apratoxin A","0.40422432629279"
"1411","1","Dudawalamide A","0.407319952774498"
"1412","1","Malyngic acid","0.175126903553299"
"1413","1","Aurilide C","0.419646081617913"
"1414","1","Aurilide B","0.434892086330935"
"1415","1","Majusculamide D","0.451624815361891"
"1416","1","deoxy-Majusculamide D","0.436635944700461"
"1417","1","Carmabid B","0.387517466231952"
"1418","1","Carmabin A","0.364398881640261"
"1419","1","Kororamide","0.468085106382979"
"1420","0","Dolastatin 3","0.411149825783972"
"1421","0","Lyngbyatoxin B","0.242396313364055"
"1422","1","Lyngbyatoxin C","0.219020172910663"
"1423","0","Lyngbyabellin B","0.349471830985915"
"1424","0","Teleocidin B","0.236612702366127"
"1425","1","Cocosamide A","0.454946131243879"
"1426","1","Cocosamide B","0.442933462846042"
"1427","1","Herbamide B","0.194103194103194"
"1428","0","Dragonamide E","0.291613452532993"
"1429","1","Ypaoamide A","0.244347826086957"
"1430","1","Not named CyanoMetDB_1749","0.16991643454039"
"1431","1","Taveuniamide F","0.13659793814433"
"1432","0","Taveuniamide G","0.101551480959097"
"1433","1","Taveuniamide D","0.136490250696379"
"1434","1","Taveuniamide J","0.112980769230769"
"1435","0","Taveuniamide B","0.168882978723404"
"1436","1","Taveuniamide I","0.129787234042553"
"1437","1","Taveuniamide H","0.132075471698113"
"1438","0","Taveuniamide A","0.165300546448087"
"1439","1","Taveuniamide K","0.195121951219512"
"1440","1","Taveuniamide C","0.177387914230019"
"1441","1","Taveuniamide E","0.155268022181146"
"1442","1","Dudawalamide C","0.42731781762686"
"1443","1","Lyngbyatoxin A","0.237"
"1444","1","Teleocidin-A2 19(S)","0.237"
"1445","0","Guineamide B","0.370434782608696"
"1446","1","Curacin D","0.2"
"1447","1","Curacin B","0.210407239819005"
"1448","1","Curacin A","0.210407239819005"
"1449","1","Curacin C","0.210407239819005"
"1450","1","Dolastatin 16","0.48560393258427"
"1451","0","Hectochlorin","0.313656387665198"
"1452","0","Lyngbyabellin G","0.280636108512629"
"1453","0","Apramide F","0.357161027728313"
"1454","0","Apramide C","0.349259932485069"
"1455","1","Almiramide C","0.33757225433526"
"1456","1","Almiramide A","0.35910780669145"
"1457","0","Apramide D","0.348925410872314"
"1458","0","Apramide A","0.340903225806452"
"1459","1","Apramide G","0.295803480040942"
"1460","1","Almiramide B","0.330871491875923"
"1461","1","Dudawalamide B","0.432617633622659"
"1462","0","Grassypeptolide G","0.467951695308871"
"1463","1","Antillatoxin-B","0.324003392705683"
"1464","0","Antillatoxin-A","0.294964028776978"
"1465","0","Itralamide A","0.384712837837838"
"1466","0","Itralamide B","0.407068607068607"
"1467","0","Anhydrodebromoaplysiatoxin","0.306276150627615"
"1468","1","Dragomabin","0.337662337662338"
"1469","1","Dragonamide B","0.236780715396579"
"1470","0","Nordysidenin","0.163972286374134"
"1471","0","Pseudodysidenin","0.15625"
"1472","0","Dysidenamide","0.134909596662031"
"1473","1","Dragonamide A","0.292985971943888"
"1474","0","Apramide E","0.348616803278689"
"1475","0","Apramide B","0.339602925809822"
"1476","0","Stigonemapeptin","0.609533468559838"
"1477","0","Wewakazole","0.440119760479042"
"1478","0","Lyngbyazothrin B","0.681754874651811"
"1479","0","neo-debromoaplysiatoxin A","0.30442035029191"
"1480","0","neo-debromoaplysiatoxin B","0.309574468085106"
"1481","0","Decarbamoylgonyautoxin-3","0.149051490514905"
"1482","1","Asterina-330","0.556034482758621"
"1483","0","Lyngbyaureidamides B","0.808466119427008"
"1484","0","Lyngbyaureidamides A","0.801602564102564"
"1485","1","Izenamide C","0.407172995780591"
"1486","0","Grassystatin B","0.427670121676431"
"1487","0","Grassystatin A","0.422753128555176"
"1488","1","Benderamide A","0.448061273336525"
"1489","1","Aestuaramide A","0.389455028799291"
"1490","1","Aestuaramide B","0.441265060240964"
"1491","0","Madangolide","0.212413793103448"
"1492","1","13-O-acetyldecarbamoylsaxitoxin-11alpha-O-sulfate","0.156177156177156"
"1493","1","13-O-acetyldecarbamoylsaxitoxin-11beta-
O-sulfate","0.156177156177156"
"1494","0","Pahayokolide A","0.749444620755316"
"1495","0","Pahayokolide B","0.626942148760331"
"1496","0","Izenamide B","0.450094161958569"
"1497","0","Grassystatin C","0.475203138133931"
"1498","0","2-epi-lyngbyaloside","0.208655332302937"
"1499","0","Izenamide A","0.441074249605055"
"1500","1","Gonyautoxin-3","0.127596439169139"
"1501","1","13-O-Acetyldecarbamoylsaxitoxin","0.168918918918919"
"1502","1","12beta-Deoxydecarbamoylsaxitoxin","0.12396694214876"
"1503","1","13-O-Acetyl-12beta-deoxydecarbamoylsaxitoxin","0.13986013986014"
"1504","1","13-O-acetyl-12beta-deoxydecarbamoylsaxitoxin-11beta-O-sulfate","0.14043583535109"
"1505","0","Decarbamoylgonyautoxin-2","0.149051490514905"
"1506","1","Lobocyclamide C","0.835842148087876"
"1507","0","Semiplenamide D","0.286214953271028"
"1508","0","Semiplenamide G","0.249417249417249"
"1509","0","Semiplenamide F","0.23875"
"1510","0","Semiplenamide E","0.264406779661017"
"1511","0","Semiplenamide B","0.285874439461883"
"1512","0","Semiplenamide A","0.267538644470868"
"1513","0","Semiplenamide C","0.226969292389853"
"1514","1","Lyngbyacyclamide A","0.694764397905759"
"1515","1","Lyngbyacyclamide B","0.703350112827634"
"1516","0","2,5-dimethyldodecanoic acid","0.17"
"1517","1","Lobocyclamide B","0.806742453939632"
"1518","0","Malyngamide 2","0.248148148148148"
"1519","1","7-methoxy-9-methylhexadecadienoic acid","0.187179487179487"
"1520","1","Lyngbyastatin 7","0.627936507936508"
"1521","1","Lobocyclamide A","0.532227307398932"
"1522","1","Wewakpeptin B","0.413077161450263"
"1523","1","Wewakpeptin D","0.472433749619251"
"1524","1","Porpoisamide B","0.410508083140878"
"1525","1","Porpoisamide A","0.410508083140878"
"1526","1","Desacetylmicrocolin B","0.372813990461049"
"1527","0","Kempopeptin B","0.65"
"1528","0","Bouillomide B","0.582779255319149"
"1529","1","Lyngbyabellin D","0.259572573463936"
"1530","1","Lyngbyabellin J","0.277499035121575"
"1531","1","Pompanopeptin A","0.623875432525952"
"1532","1","Ulongamide C","0.394366197183099"
"1533","0","Ulongamide B","0.363636363636364"
"1534","0","Ulongamide A","0.37521815008726"
"1535","0","Carriebowmide","0.524385328496574"
"1536","0","Ulongamide F","0.435033686236766"
"1537","0","Ulongamide D","0.370196078431373"
"1538","0","Ulongamide E","0.381614349775785"
"1539","0","Lyngbyapeptin A","0.342918454935622"
"1540","0","Lyngbyabellin C","0.291666666666667"
"1541","0","Norbisebromoamide","0.400774979241627"
"1542","0","Bisebromoamide","0.382955771305286"
"1543","0","Laingolide A","0.208809135399674"
"1544","0","Laingolide B","0.202078521939954"
"1545","1","Laingolide","0.207243460764588"
"1546","0","Obyanamide","0.362888482632541"
"1547","0","27-deoxylyngbyabellin A","0.389725420726306"
"1548","1","Wewakamide A","0.512063492063492"
"1549","1","Lyngbyaureidamide A","0.812469556746225"
"1550","1","Lyngbyaureidamide B","0.767695961995249"
"1551","1","Wewakpeptin A","0.406539173349784"
"1552","0","Wewakpeptin C","0.455147501505117"
"1553","0","Lyngbyazothrin D","0.808466119427008"
"1554","0","Lyngbyazothrin C","0.801602564102564"
"1555","0","Lyngbyazothrin A","0.708761972330614"
"1556","1","Pompanopeptin B","0.640975987606507"
"1557","0","15-norlyngbyapeptin A","0.355477342718874"
"1558","1","Grassypeptolide C","0.466362020817466"
"1559","1","Grassypeptolide A","0.466362020817466"
"1560","0","Cyanolide A","0.214345991561181"
"1561","0","Maedamide","0.469457013574661"
"1562","0","Apratoxin C","0.425860023724792"
"1563","1","Apratoxin B","0.406934306569343"
"1564","0","Apratoxin E","0.384462940943321"
"1565","1","Apratoxin F","0.374095513748191"
"1566","1","Kempopeptin A","0.647113306576104"
"1567","0","Lyngbyapeptin D","0.325731497418244"
"1568","1","Dragonamide D","0.240155945419103"
"1569","1","Dragonamide C","0.243347473968376"
"1570","0","Jahanene (ene)","0.359058823529412"
"1571","0","Lyngbyaloside B","0.241238793806031"
"1572","1","Apratoxin G","0.355434782608696"
"1573","0","18Z-lyngbyaloside C","0.226247987117552"
"1574","0","18E-lyngbyaloside C","0.226247987117552"
"1575","0","Bouillomide A","0.603554340396446"
"1576","0","Lyngbouilloside","0.243917274939173"
"1577","1","Grassypeptolide B","0.464919043947571"
"1578","0","Lyngbyaloside","0.208655332302937"
"1579","0","Lyngbyastatin 9","0.603554340396446"
"1580","0","Lyngbyastatin 10","0.582779255319149"
"1581","0","Lyngbyastatin 6","0.605333985808662"
"1582","0","Lyngbyastatin 4","0.593166175024582"
"1583","0","Lyngbyastatin 5","0.620049166894291"
"1584","1","Lyngbyastatin 8","0.596372688477952"
"1585","1","Tiglicamide C","0.469126213592233"
"1586","0","Tiglicamide A","0.500295159386068"
"1587","1","Tiglicamide B","0.498595943837754"
"1588","1","Koshikalide","0.25615763546798"
"1589","0","Biselyngbyaside C","0.235907335907336"
"1590","1","Biselyngbyaside D","0.227195467422096"
"1591","1","Biselyngbyaside B","0.232306861156132"
"1592","0","Oscillatoxin A","0.303938356164384"
"1593","0","Aeruginozamide AEG671","0.619285120532003"
"1594","0","Aeruginozamide AEG721","0.349871134020619"
"1595","0","Aeruginozamide AEG639","0.41185647425897"
"1596","0","Aeruginozamide AEG707","0.346280447662936"
"1597","0","Aeruginozamide AEG705","0.346280447662936"
"1598","0","Aeruginozamide AEG657","0.573675496688742"
"1599","0","Aeruginozamide AEG625","0.385098039215686"
"1600","0","Aeruginozamide AEG693","0.329780146568954"
"1601","0","Aeruginozamide AEG685","0.549689440993789"
"1602","0","Aeruginozamide AEG667","0.358827734095783"
"1603","0","Aeruginozamide AEG603","0.499564838990426"
"1604","0","Aeruginozamide AEG571","0.344295991778006"
"1605","0","Loggerpeptin A","0.635963427023366"
"1606","0","Loggerpeptin B","0.592191435768262"
"1607","0","Loggerpeptin C","0.646265560165975"
"1608","1","Honaucin B","0.154798761609907"
"1609","1","Honaucin C","0.14218009478673"
